#Exudyn implicit second order time integration solver solution file
#simulation started=2024-09-13,21:49:19
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [3,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [3,3,3,0,0,0,0]
#total columns exported  (excl. time) = 9
#number of time steps (planned) = 10000
#Exudyn version = 1.8.0; Python3.12.1; Windows AVX2 FLOAT64
#
0.34,0.1399995415,0,0,0.3979008978,0,0,-1.003294555,0,0
0.345,0.1419765691,0,0,0.3929221873,0,0,-0.9882280564,0,0
0.35,0.1439288904,0,0,0.3880182126,0,0,-0.9733996152,0,0
0.355,0.1458568763,0,0,0.3831877929,0,0,-0.9588054232,0,0
0.36,0.1477608914,0,0,0.3784297665,0,0,-0.9444417334,0,0
0.365,0.1496412951,0,0,0.37374299,0,0,-0.9303048592,0,0
0.37,0.1514984406,0,0,0.3691263385,0,0,-0.9163911729,0,0
0.375,0.1533326758,0,0,0.3645787049,0,0,-0.9026971051,0,0
0.38,0.1551443431,0,0,0.3600990001,0,0,-0.8892191436,0,0
0.385,0.1569337794,0,0,0.355686152,0,0,-0.8759538325,0,0
0.39,0.1587013165,0,0,0.351339106,0,0,-0.8628977716,0,0
0.395,0.1604472806,0,0,0.3470568242,0,0,-0.850047615,0,0
0.4,0.1621719931,0,0,0.3428382854,0,0,-0.8374000704,0,0
0.405,0.1638757701,0,0,0.3386824846,0,0,-0.8249518985,0,0
0.41,0.1655589229,0,0,0.3345884329,0,0,-0.8126999118,0,0
0.415,0.1672217577,0,0,0.3305551573,0,0,-0.8006409742,0,0
0.42,0.1688645762,0,0,0.3265817002,0,0,-0.7887719995,0,0
0.425,0.1704876748,0,0,0.3226671195,0,0,-0.7770899514,0,0
0.43,0.1720913459,0,0,0.318810488,0,0,-0.7655918419,0,0
0.435,0.1736758767,0,0,0.3150108934,0,0,-0.7542747314,0,0
0.44,0.1752415502,0,0,0.3112674379,0,0,-0.7431357269,0,0
0.445,0.176788645,0,0,0.3075792382,0,0,-0.7321719823,0,0
0.45,0.1783174351,0,0,0.3039454249,0,0,-0.7213806969,0,0
0.455,0.1798281902,0,0,0.3003651427,0,0,-0.7107591148,0,0
0.46,0.1813211761,0,0,0.2968375499,0,0,-0.7003045246,0,0
0.465,0.1827966539,0,0,0.2933618182,0,0,-0.6900142582,0,0
0.47,0.184254881,0,0,0.2899371324,0,0,-0.6798856903,0,0
0.475,0.1856961106,0,0,0.2865626908,0,0,-0.6699162377,0,0
0.48,0.187120592,0,0,0.2832377039,0,0,-0.6601033586,0,0
0.485,0.1885285704,0,0,0.2799613953,0,0,-0.6504445522,0,0
0.49,0.1899202874,0,0,0.2767330006,0,0,-0.6409373574,0,0
0.495,0.1912959806,0,0,0.2735517681,0,0,-0.631579353,0,0
0.5,0.192655884,0,0,0.2704169575,0,0,-0.6223681562,0,0
0.505,0.1940002279,0,0,0.2673278409,0,0,-0.6133014228,0,0
0.51,0.1953292389,0,0,0.2642837016,0,0,-0.6043768458,0,0
0.515,0.1966431401,0,0,0.2612838346,0,0,-0.5955921556,0,0
0.52,0.1979421513,0,0,0.2583275461,0,0,-0.5869451187,0,0
0.525,0.1992264885,0,0,0.2554141532,0,0,-0.5784335376,0,0
0.53,0.2004963646,0,0,0.2525429841,0,0,-0.5700552498,0,0
0.535,0.201751989,0,0,0.2497133777,0,0,-0.5618081277,0,0
0.54,0.2029935679,0,0,0.2469246834,0,0,-0.5536900777,0,0
0.545,0.2042213043,0,0,0.244176261,0,0,-0.5456990399,0,0
0.55,0.2054353979,0,0,0.2414674805,0,0,-0.5378329872,0,0
0.555,0.2066360455,0,0,0.2387977221,0,0,-0.5300899252,0,0
0.56,0.2078234405,0,0,0.2361663755,0,0,-0.5224678914,0,0
0.565,0.2089977735,0,0,0.2335728407,0,0,-0.5149649548,0,0
0.57,0.2101592321,0,0,0.2310165268,0,0,-0.5075792153,0,0
0.575,0.2113080011,0,0,0.2284968525,0,0,-0.5003088032,0,0
0.58,0.212444262,0,0,0.2260132458,0,0,-0.493151879,0,0
0.585,0.2135681939,0,0,0.2235651438,0,0,-0.4861066326,0,0
0.59,0.2146799728,0,0,0.2211519926,0,0,-0.4791712826,0,0
0.595,0.2157797723,0,0,0.2187732472,0,0,-0.4723440767,0,0
0.6,0.2168677629,0,0,0.216428371,0,0,-0.4656232903,0,0
0.605,0.2179441127,0,0,0.2141168362,0,0,-0.4590072267,0,0
0.61,0.2190089871,0,0,0.2118381235,0,0,-0.452494216,0,0
0.615,0.2200625488,0,0,0.2095917217,0,0,-0.4460826156,0,0
0.62,0.2211049583,0,0,0.2073771277,0,0,-0.4397708088,0,0
0.625,0.2221363733,0,0,0.2051938466,0,0,-0.433557205,0,0
0.63,0.2231569492,0,0,0.2030413914,0,0,-0.4274402391,0,0
0.635,0.2241668389,0,0,0.2009192826,0,0,-0.4214183711,0,0
0.64,0.2251661928,0,0,0.1988270486,0,0,-0.4154900856,0,0
0.645,0.2261551593,0,0,0.1967642252,0,0,-0.4096538915,0,0
0.65,0.2271338843,0,0,0.1947303556,0,0,-0.4039083216,0,0
0.655,0.2281025113,0,0,0.1927249904,0,0,-0.3982519323,0,0
0.66,0.2290611819,0,0,0.1907476871,0,0,-0.3926833031,0,0
0.665,0.2300100352,0,0,0.1887980105,0,0,-0.3872010361,0,0
0.67,0.2309492082,0,0,0.1868755322,0,0,-0.3818037561,0,0
0.675,0.231878836,0,0,0.1849798308,0,0,-0.3764901098,0,0
0.68,0.2327990514,0,0,0.1831104912,0,0,-0.3712587654,0,0
0.685,0.2337099851,0,0,0.1812671054,0,0,-0.3661084127,0,0
0.69,0.2346117659,0,0,0.1794492716,0,0,-0.3610377624,0,0
0.695,0.2355045205,0,0,0.1776565945,0,0,-0.3560455459,0,0
0.7,0.2363883739,0,0,0.1758886849,0,0,-0.3511305149,0,0
0.705,0.2372634488,0,0,0.1741451602,0,0,-0.346291441,0,0
0.71,0.2381298663,0,0,0.1724256435,0,0,-0.3415271156,0,0
0.715,0.2389877455,0,0,0.170729764,0,0,-0.3368363495,0,0
0.72,0.2398372035,0,0,0.1690571569,0,0,-0.3322179724,0,0
0.725,0.240678356,0,0,0.1674074632,0,0,-0.327670833,0,0
0.73,0.2415113165,0,0,0.1657803294,0,0,-0.3231937981,0,0
0.735,0.242336197,0,0,0.1641754079,0,0,-0.318785753,0,0
0.74,0.2431531078,0,0,0.1625923565,0,0,-0.3144456006,0,0
0.745,0.2439621572,0,0,0.1610308383,0,0,-0.3101722615,0,0
0.75,0.2447634522,0,0,0.1594905221,0,0,-0.3059646736,0,0
0.755,0.2455570979,0,0,0.1579710816,0,0,-0.3018217917,0,0
0.76,0.246343198,0,0,0.1564721959,0,0,-0.2977425875,0,0
0.765,0.2471218543,0,0,0.1549935492,0,0,-0.293726049,0,0
0.77,0.2478931673,0,0,0.1535348306,0,0,-0.2897711806,0,0
0.775,0.2486572359,0,0,0.1520957342,0,0,-0.2858770025,0,0
0.78,0.2494141575,0,0,0.150675959,0,0,-0.2820425507,0,0
0.785,0.2501640279,0,0,0.1492752088,0,0,-0.2782668765,0,0
0.79,0.2509069414,0,0,0.1478931919,0,0,-0.2745490465,0,0
0.795,0.2516429912,0,0,0.1465296215,0,0,-0.2708881422,0,0
0.8,0.2523722685,0,0,0.1451842153,0,0,-0.2672832599,0,0
0.805,0.2530948637,0,0,0.1438566952,0,0,-0.2637335103,0,0
0.81,0.2538108654,0,0,0.1425467879,0,0,-0.2602380183,0,0
0.815,0.2545203611,0,0,0.1412542242,0,0,-0.2567959228,0,0
0.82,0.2552234367,0,0,0.1399787393,0,0,-0.2534063767,0,0
0.825,0.2559201771,0,0,0.1387200726,0,0,-0.2500685461,0,0
0.83,0.2566106656,0,0,0.1374779674,0,0,-0.2467816109,0,0
0.835,0.2572949845,0,0,0.1362521713,0,0,-0.2435447637,0,0
0.84,0.2579732146,0,0,0.1350424359,0,0,-0.2403572103,0,0
0.845,0.2586454357,0,0,0.1338485167,0,0,-0.2372181691,0,0
0.85,0.2593117263,0,0,0.1326701731,0,0,-0.2341268711,0,0
0.855,0.2599721635,0,0,0.1315071681,0,0,-0.2310825595,0,0
0.86,0.2606268236,0,0,0.1303592689,0,0,-0.2280844897,0,0
0.865,0.2612757815,0,0,0.1292262459,0,0,-0.2251319289,0,0
0.87,0.261919111,0,0,0.1281078734,0,0,-0.2222241563,0,0
0.875,0.2625568848,0,0,0.1270039294,0,0,-0.2193604623,0,0
0.88,0.2631891744,0,0,0.1259141951,0,0,-0.2165401488,0,0
0.885,0.2638160505,0,0,0.1248384553,0,0,-0.2137625291,0,0
0.89,0.2644375824,0,0,0.1237764984,0,0,-0.211026927,0,0
0.895,0.2650538386,0,0,0.1227281158,0,0,-0.2083326775,0,0
0.9,0.2656648863,0,0,0.1216931024,0,0,-0.2056791262,0,0
0.905,0.266270792,0,0,0.1206712564,0,0,-0.2030656291,0,0
0.91,0.2668716209,0,0,0.1196623791,0,0,-0.2004915525,0,0
0.915,0.2674674375,0,0,0.1186662749,0,0,-0.1979562728,0,0
0.92,0.268058305,0,0,0.1176827514,0,0,-0.1954591764,0,0
0.925,0.268644286,0,0,0.1167116193,0,0,-0.1929996597,0,0
0.93,0.269225442,0,0,0.115752692,0,0,-0.1905771285,0,0
0.935,0.2698018334,0,0,0.1148057861,0,0,-0.1881909983,0,0
0.94,0.27037352,0,0,0.1138707211,0,0,-0.1858406937,0,0
0.945,0.2709405604,0,0,0.1129473192,0,0,-0.1835256489,0,0
0.95,0.2715030127,0,0,0.1120354056,0,0,-0.1812453067,0,0
0.955,0.2720609337,0,0,0.1111348081,0,0,-0.1789991191,0,0
0.96,0.2726143797,0,0,0.1102453573,0,0,-0.1767865468,0,0
0.965,0.273163406,0,0,0.1093668864,0,0,-0.1746070592,0,0
0.97,0.273708067,0,0,0.1084992313,0,0,-0.172460134,0,0
0.975,0.2742484164,0,0,0.1076422306,0,0,-0.1703452574,0,0
0.98,0.2747845071,0,0,0.1067957251,0,0,-0.1682619238,0,0
0.985,0.2753163912,0,0,0.1059595585,0,0,-0.1662096356,0,0
0.99,0.27584412,0,0,0.1051335768,0,0,-0.1641879033,0,0
0.995,0.2763677441,0,0,0.1043176284,0,0,-0.162196245,0,0
1,0.2768873131,0,0,0.1035115641,0,0,-0.1602341868,0,0
1.005,0.2774028762,0,0,0.102715237,0,0,-0.1583012622,0,0
1.01,0.2779144818,0,0,0.1019285027,0,0,-0.1563970121,0,0
1.015,0.2784221773,0,0,0.1011512189,0,0,-0.1545209848,0,0
1.02,0.2789260098,0,0,0.1003832456,0,0,-0.152672736,0,0
1.025,0.2794260254,0,0,0.09962444506,0,0,-0.1508518282,0,0
1.03,0.2799222696,0,0,0.09887468159,0,0,-0.149057831,0,0
1.035,0.2804147873,0,0,0.09813382172,0,0,-0.1472903211,0,0
1.04,0.2809036227,0,0,0.09740173406,0,0,-0.1455488816,0,0
1.045,0.2813888194,0,0,0.09667828928,0,0,-0.1438331026,0,0
1.05,0.2818704201,0,0,0.0959633601,0,0,-0.1421425804,0,0
1.055,0.2823484672,0,0,0.09525682121,0,0,-0.1404769181,0,0
1.06,0.2828230024,0,0,0.09455854932,0,0,-0.1388357248,0,0
1.065,0.2832940666,0,0,0.09386842302,0,0,-0.1372186162,0,0
1.07,0.2837617003,0,0,0.09318632285,0,0,-0.135625214,0,0
1.075,0.2842259433,0,0,0.09251213122,0,0,-0.1340551457,0,0
1.08,0.2846868348,0,0,0.09184573235,0,0,-0.1325080451,0,0
1.085,0.2851444136,0,0,0.09118701233,0,0,-0.1309835516,0,0
1.09,0.2855987178,0,0,0.09053585901,0,0,-0.1294813106,0,0
1.095,0.2860497849,0,0,0.08989216199,0,0,-0.128000973,0,0
1.1,0.2864976519,0,0,0.08925581263,0,0,-0.1265421953,0,0
1.105,0.2869423553,0,0,0.08862670396,0,0,-0.1251046394,0,0
1.11,0.2873839311,0,0,0.08800473072,0,0,-0.1236879727,0,0
1.115,0.2878224146,0,0,0.08738978928,0,0,-0.122291868,0,0
1.12,0.2882578408,0,0,0.08678177763,0,0,-0.1209160031,0,0
1.125,0.288690244,0,0,0.08618059538,0,0,-0.1195600612,0,0
1.13,0.2891196582,0,0,0.08558614368,0,0,-0.1182237303,0,0
1.135,0.2895461167,0,0,0.08499832526,0,0,-0.1169067036,0,0
1.14,0.2899696525,0,0,0.08441704434,0,0,-0.115608679,0,0
1.145,0.2903902981,0,0,0.08384220667,0,0,-0.1143293594,0,0
1.15,0.2908080854,0,0,0.08327371945,0,0,-0.1130684523,0,0
1.155,0.2912230459,0,0,0.08271149134,0,0,-0.1118256699,0,0
1.16,0.2916352108,0,0,0.08215543242,0,0,-0.1106007291,0,0
1.165,0.2920446106,0,0,0.08160545419,0,0,-0.1093933512,0,0
1.17,0.2924512755,0,0,0.08106146952,0,0,-0.1082032619,0,0
1.175,0.2928552353,0,0,0.08052339264,0,0,-0.1070301915,0,0
1.18,0.2932565193,0,0,0.07999113912,0,0,-0.1058738744,0,0
1.185,0.2936551565,0,0,0.07946462586,0,0,-0.1047340492,0,0
1.19,0.2940511752,0,0,0.07894377103,0,0,-0.1036104589,0,0
1.195,0.2944446037,0,0,0.0784284941,0,0,-0.1025028504,0,0
1.2,0.2948354695,0,0,0.07791871578,0,0,-0.1014109747,0,0
1.205,0.2952238,0,0,0.07741435802,0,0,-0.1003345868,0,0
1.21,0.2956096222,0,0,0.07691534399,0,0,-0.09927344548,0,0
1.215,0.2959929624,0,0,0.07642159805,0,0,-0.09822731352,0,0
1.22,0.296373847,0,0,0.07593304574,0,0,-0.0971959574,0,0
1.225,0.2967523016,0,0,0.07544961375,0,0,-0.09617914734,0,0
1.23,0.2971283517,0,0,0.07497122992,0,0,-0.09517665723,0,0
1.235,0.2975020224,0,0,0.07449782321,0,0,-0.09418826454,0,0
1.24,0.2978733383,0,0,0.07402932368,0,0,-0.0932137503,0,0
1.245,0.2982423238,0,0,0.07356566248,0,0,-0.09225289904,0,0
1.25,0.298609003,0,0,0.07310677183,0,0,-0.09130549869,0,0
1.255,0.2989733995,0,0,0.07265258498,0,0,-0.0903713406,0,0
1.26,0.2993355367,0,0,0.07220303626,0,0,-0.0894502194,0,0
1.265,0.2996954377,0,0,0.07175806097,0,0,-0.08854193302,0,0
1.27,0.300053125,0,0,0.07131759545,0,0,-0.0876462826,0,0
1.275,0.3004086212,0,0,0.070881577,0,0,-0.08676307245,0,0
1.28,0.3007619482,0,0,0.0704499439,0,0,-0.08589210998,0,0
1.285,0.301113128,0,0,0.0700226354,0,0,-0.08503320567,0,0
1.29,0.3014621818,0,0,0.06959959166,0,0,-0.08418617304,0,0
1.295,0.301809131,0,0,0.0691807538,0,0,-0.08335082855,0,0
1.3,0.3021539964,0,0,0.06876606382,0,0,-0.08252699159,0,0
1.305,0.3024967986,0,0,0.06835546462,0,0,-0.08171448444,0,0
1.31,0.3028375579,0,0,0.06794890001,0,0,-0.08091313217,0,0
1.315,0.3031762944,0,0,0.06754631463,0,0,-0.08012276267,0,0
1.32,0.3035130278,0,0,0.067147654,0,0,-0.07934320655,0,0
1.325,0.3038477775,0,0,0.06675286447,0,0,-0.07857429711,0,0
1.33,0.3041805629,0,0,0.06636189321,0,0,-0.07781587031,0,0
1.335,0.3045114029,0,0,0.06597468822,0,0,-0.07706776473,0,0
1.34,0.3048403161,0,0,0.06559119828,0,0,-0.07632982148,0,0
1.345,0.3051673211,0,0,0.06521137299,0,0,-0.07560188424,0,0
1.35,0.305492436,0,0,0.06483516269,0,0,-0.07488379914,0,0
1.355,0.3058156788,0,0,0.06446251851,0,0,-0.07417541476,0,0
1.36,0.3061370671,0,0,0.06409339231,0,0,-0.07347658212,0,0
1.365,0.3064566186,0,0,0.0637277367,0,0,-0.07278715455,0,0
1.37,0.3067743503,0,0,0.06336550502,0,0,-0.07210698777,0,0
1.375,0.3070902794,0,0,0.06300665132,0,0,-0.07143593975,0,0
1.38,0.3074044225,0,0,0.06265113036,0,0,-0.07077387072,0,0
1.385,0.3077167963,0,0,0.06229889758,0,0,-0.07012064316,0,0
1.39,0.308027417,0,0,0.06194990913,0,0,-0.06947612169,0,0
1.395,0.3083363008,0,0,0.06160412179,0,0,-0.06884017312,0,0
1.4,0.3086434636,0,0,0.06126149304,0,0,-0.06821266635,0,0
1.405,0.308948921,0,0,0.060921981,0,0,-0.06759347235,0,0
1.41,0.3092526886,0,0,0.0605855444,0,0,-0.06698246418,0,0
1.415,0.3095547816,0,0,0.06025214265,0,0,-0.06637951687,0,0
1.42,0.3098552151,0,0,0.05992173574,0,0,-0.06578450746,0,0
1.425,0.310154004,0,0,0.05959428429,0,0,-0.06519731493,0,0
1.43,0.3104511629,0,0,0.05926974951,0,0,-0.06461782017,0,0
1.435,0.3107467064,0,0,0.0589480932,0,0,-0.06404590598,0,0
1.44,0.3110406487,0,0,0.05862927775,0,0,-0.063481457,0,0
1.445,0.3113330039,0,0,0.05831326613,0,0,-0.06292435971,0,0
1.45,0.3116237861,0,0,0.05800002185,0,0,-0.06237450239,0,0
1.455,0.3119130088,0,0,0.05768950899,0,0,-0.06183177508,0,0
1.46,0.3122006857,0,0,0.05738169216,0,0,-0.06129606957,0,0
1.465,0.3124868303,0,0,0.05707653653,0,0,-0.06076727935,0,0
1.47,0.3127714556,0,0,0.05677400779,0,0,-0.06024529963,0,0
1.475,0.3130545747,0,0,0.05647407214,0,0,-0.05973002724,0,0
1.48,0.3133362006,0,0,0.05617669629,0,0,-0.05922136068,0,0
1.485,0.313616346,0,0,0.05588184747,0,0,-0.05871920002,0,0
1.49,0.3138950234,0,0,0.0555894934,0,0,-0.05822344695,0,0
1.495,0.3141722451,0,0,0.05529960227,0,0,-0.05773400468,0,0
1.5,0.3144480235,0,0,0.05501214278,0,0,-0.05725077798,0,0
1.505,0.3147223706,0,0,0.05472708408,0,0,-0.05677367311,0,0
1.51,0.3149952984,0,0,0.0544443958,0,0,-0.05630259781,0,0
1.515,0.3152668186,0,0,0.05416404801,0,0,-0.05583746131,0,0
1.52,0.3155369428,0,0,0.05388601124,0,0,-0.05537817422,0,0
1.525,0.3158056826,0,0,0.05361025647,0,0,-0.05492464862,0,0
1.53,0.3160730492,0,0,0.05333675511,0,0,-0.05447679795,0,0
1.535,0.3163390539,0,0,0.05306547899,0,0,-0.05403453701,0,0
1.54,0.3166037077,0,0,0.05279640038,0,0,-0.05359778196,0,0
1.545,0.3168670216,0,0,0.05252949195,0,0,-0.0531664503,0,0
1.55,0.3171290063,0,0,0.0522647268,0,0,-0.0527404608,0,0
1.555,0.3173896724,0,0,0.0520020784,0,0,-0.05231973353,0,0
1.56,0.3176490306,0,0,0.05174152065,0,0,-0.05190418982,0,0
1.565,0.3179070912,0,0,0.05148302782,0,0,-0.05149375224,0,0
1.57,0.3181638644,0,0,0.05122657458,0,0,-0.05108834459,0,0
1.575,0.3184193603,0,0,0.05097213595,0,0,-0.05068789186,0,0
1.58,0.3186735891,0,0,0.05071968736,0,0,-0.05029232023,0,0
1.585,0.3189265606,0,0,0.05046920457,0,0,-0.04990155705,0,0
1.59,0.3191782845,0,0,0.05022066374,0,0,-0.04951553079,0,0
1.595,0.3194287705,0,0,0.04997404133,0,0,-0.04913417108,0,0
1.6,0.3196780281,0,0,0.04972931421,0,0,-0.04875740864,0,0
1.605,0.3199260668,0,0,0.04948645955,0,0,-0.04838517528,0,0
1.61,0.3201728958,0,0,0.04924545487,0,0,-0.0480174039,0,0
1.615,0.3204185244,0,0,0.04900627804,0,0,-0.04765402845,0,0
1.62,0.3206629617,0,0,0.04876890722,0,0,-0.04729498389,0,0
1.625,0.3209062165,0,0,0.04853332094,0,0,-0.04694020626,0,0
1.63,0.3211482979,0,0,0.04829949802,0,0,-0.04658963256,0,0
1.635,0.3213892145,0,0,0.04806741758,0,0,-0.04624320081,0,0
1.64,0.321628975,0,0,0.04783705907,0,0,-0.04590084998,0,0
1.645,0.321867588,0,0,0.04760840224,0,0,-0.04556252002,0,0
1.65,0.3221050619,0,0,0.04738142713,0,0,-0.0452281518,0,0
1.655,0.3223414051,0,0,0.04715611409,0,0,-0.04489768716,0,0
1.66,0.3225766258,0,0,0.04693244372,0,0,-0.04457106882,0,0
1.665,0.3228107323,0,0,0.04671039696,0,0,-0.0442482404,0,0
1.67,0.3230437325,0,0,0.04648995497,0,0,-0.04392914642,0,0
1.675,0.3232756345,0,0,0.04627109924,0,0,-0.04361373227,0,0
1.68,0.3235064462,0,0,0.04605381148,0,0,-0.04330194418,0,0
1.685,0.3237361753,0,0,0.04583807372,0,0,-0.04299372925,0,0
1.69,0.3239648295,0,0,0.04562386821,0,0,-0.04268903539,0,0
1.695,0.3241924165,0,0,0.04541117747,0,0,-0.04238781133,0,0
1.7,0.3244189438,0,0,0.04519998428,0,0,-0.04209000661,0,0
1.705,0.3246444189,0,0,0.04499027167,0,0,-0.04179557156,0,0
1.71,0.324868849,0,0,0.04478202292,0,0,-0.04150445727,0,0
1.715,0.3250922416,0,0,0.04457522154,0,0,-0.04121661563,0,0
1.72,0.3253146037,0,0,0.04436985128,0,0,-0.04093199926,0,0
1.725,0.3255359425,0,0,0.04416589614,0,0,-0.04065056151,0,0
1.73,0.325756265,0,0,0.04396334034,0,0,-0.0403722565,0,0
1.735,0.3259755782,0,0,0.04376216833,0,0,-0.04009703903,0,0
1.74,0.326193889,0,0,0.04356236478,0,0,-0.03982486463,0,0
1.745,0.3264112042,0,0,0.04336391458,0,0,-0.03955568951,0,0
1.75,0.3266275304,0,0,0.04316680286,0,0,-0.03928947057,0,0
1.755,0.3268428745,0,0,0.04297101492,0,0,-0.03902616538,0,0
1.76,0.3270572428,0,0,0.04277653632,0,0,-0.03876573218,0,0
1.765,0.327270642,0,0,0.04258335279,0,0,-0.03850812987,0,0
1.77,0.3274830785,0,0,0.04239145028,0,0,-0.03825331796,0,0
1.775,0.3276945587,0,0,0.04220081493,0,0,-0.03800125662,0,0
1.78,0.3279050888,0,0,0.0420114331,0,0,-0.03775190664,0,0
1.785,0.3281146751,0,0,0.04182329132,0,0,-0.03750522941,0,0
